ncm;artigo;pagina;trecho
02063000;586;;"350, de 2010, art. 55, § 8º). § 3º A receita de exportação e a receita bruta total de que trata o § 2º correspondem apenas àquelas decorrentes da venda dos produtos classi fi cados nos códigos 02.03, 0206.30.00, 0206.4, 02.07 e 0210.1 da Tipi (Lei nº 12.350, de 2010, art. 55, § 8º). Seção II Produtos Adquiridos para In"
12081000;595;210;"RO DE 2022 - DOU - Imprensa Nacional https://www.in.gov.br/en/web/dou/-/instrucao-normativa-rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 209/316 exportação dos produtos classi fi cados nos códigos 1208.10.00, 15.07, 1517.10.00, 2304.00, 2309.10.00 e 3826.00.00 e de lecitina de soja classi fi cada no código 2923.20.0"
15171000;595;210;"Imprensa Nacional https://www.in.gov.br/en/web/dou/-/instrucao-normativa-rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 209/316 exportação dos produtos classi fi cados nos códigos 1208.10.00, 15.07, 1517.10.00, 2304.00, 2309.10.00 e 3826.00.00 e de lecitina de soja classi fi cada no código 2923.20.00, todos da Tipi (L"
23091000;595;210;"ps://www.in.gov.br/en/web/dou/-/instrucao-normativa-rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 209/316 exportação dos produtos classi fi cados nos códigos 1208.10.00, 15.07, 1517.10.00, 2304.00, 2309.10.00 e 3826.00.00 e de lecitina de soja classi fi cada no código 2923.20.00, todos da Tipi (Lei nº 12.865, de 2013"
38260000;595;210;"ov.br/en/web/dou/-/instrucao-normativa-rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 209/316 exportação dos produtos classi fi cados nos códigos 1208.10.00, 15.07, 1517.10.00, 2304.00, 2309.10.00 e 3826.00.00 e de lecitina de soja classi fi cada no código 2923.20.00, todos da Tipi (Lei nº 12.865, de 2013, art. 31, ca"
29232000;595;210;"e-dezembro-de-2022-452045866 209/316 exportação dos produtos classi fi cados nos códigos 1208.10.00, 15.07, 1517.10.00, 2304.00, 2309.10.00 e 3826.00.00 e de lecitina de soja classi fi cada no código 2923.20.00, todos da Tipi (Lei nº 12.865, de 2013, art. 31, caput). § 1º O crédito presumido a que se refere o caput pod"
12081000;596;211;"te por cento), no caso de comercialização de óleo de soja classi fi cado no código 15.07 da Tipi; II - 27% (vinte e sete por cento), no caso de comercialização de produtos classi fi cados nos códigos 1208.10.00 e 2304.00 da Tipi; III - 10% (dez por cento), no caso de comercialização de margarina classi fi cada no códig"
15171000;596;211;"or cento), no caso de comercialização de produtos classi fi cados nos códigos 1208.10.00 e 2304.00 da Tipi; III - 10% (dez por cento), no caso de comercialização de margarina classi fi cada no código 1517.10.00 da Tipi; IV - 5% (cinco por cento), no caso de comercialização de rações classi fi cadas no código 2309.10.00"
23091000;596;211;"I - 10% (dez por cento), no caso de comercialização de margarina classi fi cada no código 1517.10.00 da Tipi; IV - 5% (cinco por cento), no caso de comercialização de rações classi fi cadas no código 2309.10.00 da Tipi; V - 45% (quarenta e cinco por cento), no caso de comercialização de biodiesel classi fi cado no códi"
38260000;596;211;"o por cento), no caso de comercialização de rações classi fi cadas no código 2309.10.00 da Tipi; V - 45% (quarenta e cinco por cento), no caso de comercialização de biodiesel classi fi cado no código 3826.00.00 da Tipi; ou VI - 13% (treze por cento), no caso de comercialização de lecitina de soja classi fi cada no códi"
29232000;596;211;"por cento), no caso de comercialização de biodiesel classi fi cado no código 3826.00.00 da Tipi; ou VI - 13% (treze por cento), no caso de comercialização de lecitina de soja classi fi cada no código 2923.20.00 da Tipi. § 1º Para efeito de cálculo do crédito presumido de que trata este artigo, o ICMS destacado no docum"
07133319;605;214;"gosto de 2003, e de produtos de natureza biológica utilizados em sua produção; IV - corretivo de solo de origem mineral classi fi cado no Capítulo 25 da Tipi; V - produtos classi fi cados nos códigos 0713.33.19, 0713.33.29, 0713.33.99, 1006.20, 1006.30 e 1106.20.00, todos da Tipi; VI - inoculantes agrícolas produzidos "
07133329;605;214;"3, e de produtos de natureza biológica utilizados em sua produção; IV - corretivo de solo de origem mineral classi fi cado no Capítulo 25 da Tipi; V - produtos classi fi cados nos códigos 0713.33.19, 0713.33.29, 0713.33.99, 1006.20, 1006.30 e 1106.20.00, todos da Tipi; VI - inoculantes agrícolas produzidos a partir de "
07133399;605;214;"utos de natureza biológica utilizados em sua produção; IV - corretivo de solo de origem mineral classi fi cado no Capítulo 25 da Tipi; V - produtos classi fi cados nos códigos 0713.33.19, 0713.33.29, 0713.33.99, 1006.20, 1006.30 e 1106.20.00, todos da Tipi; VI - inoculantes agrícolas produzidos a partir de bactérias fi"
11062000;605;214;"izados em sua produção; IV - corretivo de solo de origem mineral classi fi cado no Capítulo 25 da Tipi; V - produtos classi fi cados nos códigos 0713.33.19, 0713.33.29, 0713.33.99, 1006.20, 1006.30 e 1106.20.00, todos da Tipi; VI - inoculantes agrícolas produzidos a partir de bactérias fi xadoras de nitrogênio, classi "
30024999;605;214;"gos 0713.33.19, 0713.33.29, 0713.33.99, 1006.20, 1006.30 e 1106.20.00, todos da Tipi; VI - inoculantes agrícolas produzidos a partir de bactérias fi xadoras de nitrogênio, classi fi cados nos códigos 3002.49.99, 3002.59.00, 3002.90.00 da Tipi; VII - produtos classi fi cados no código 3002.42 da Tipi; VIII - farinha, gr"
30025900;605;214;"19, 0713.33.29, 0713.33.99, 1006.20, 1006.30 e 1106.20.00, todos da Tipi; VI - inoculantes agrícolas produzidos a partir de bactérias fi xadoras de nitrogênio, classi fi cados nos códigos 3002.49.99, 3002.59.00, 3002.90.00 da Tipi; VII - produtos classi fi cados no código 3002.42 da Tipi; VIII - farinha, grumos e sêmol"
30029000;605;214;"29, 0713.33.99, 1006.20, 1006.30 e 1106.20.00, todos da Tipi; VI - inoculantes agrícolas produzidos a partir de bactérias fi xadoras de nitrogênio, classi fi cados nos códigos 3002.49.99, 3002.59.00, 3002.90.00 da Tipi; VII - produtos classi fi cados no código 3002.42 da Tipi; VIII - farinha, grumos e sêmolas, grãos es"
11031300;605;214;"00 da Tipi; VII - produtos classi fi cados no código 3002.42 da Tipi; VIII - farinha, grumos e sêmolas, grãos esmagados ou em fl ocos, de milho, classi fi cados, respectivamente, nos códigos 1102.20, 1103.13.00 e 1104.19.00, todos da Tipi; IX - pintos de 1 (um) dia classi fi cados no código 0105.11 da Tipi; X - leite f"
11041900;605;214;"II - produtos classi fi cados no código 3002.42 da Tipi; VIII - farinha, grumos e sêmolas, grãos esmagados ou em fl ocos, de milho, classi fi cados, respectivamente, nos códigos 1102.20, 1103.13.00 e 1104.19.00, todos da Tipi; IX - pintos de 1 (um) dia classi fi cados no código 0105.11 da Tipi; X - leite fl uido pasteu"
11010010;605;214;"ueijo fresco não maturado e queijo do reino; XII - soro de leite fl uido a ser empregado na industrialização de produtos destinados ao consumo humano; XIII - farinha de trigo classi fi cada no código 1101.00.10 da Tipi; XIV - trigo classi fi cado na posição 10.01 da Tipi; 08/08/2026, 09:51 INSTRUÇÃO NORMATIVA RFB Nº 2."
19012000;605;214;"web/dou/-/instrucao-normativa-rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 213/316 XV - pré-misturas próprias para fabricação de pão comum e pão comum classi fi cados, respectivamente, nos códigos 1901.20.00 Ex 01 e 1905.90.90 Ex 01 da Tipi; XVI - produtos hortícolas e frutas, classi fi cados nos Capítulos 7 e 8, e "
19059090;605;214;"-normativa-rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 213/316 XV - pré-misturas próprias para fabricação de pão comum e pão comum classi fi cados, respectivamente, nos códigos 1901.20.00 Ex 01 e 1905.90.90 Ex 01 da Tipi; XVI - produtos hortícolas e frutas, classi fi cados nos Capítulos 7 e 8, e ovos, classi fi cad"
02061000;605;214;"alimentícias classi fi cadas na posição 19.02 da Tipi. XIX - carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal classi fi cados nos seguintes códigos da Tipi: a) 02.01, 02.02, 0206.10.00, 0206.2, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.10.1; b) 02.03, 0206.30.00, 0206.4, 02.07, 02.09 e 0210.1 "
02102000;605;214;"fi cadas na posição 19.02 da Tipi. XIX - carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal classi fi cados nos seguintes códigos da Tipi: a) 02.01, 02.02, 0206.10.00, 0206.2, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.10.1; b) 02.03, 0206.30.00, 0206.4, 02.07, 02.09 e 0210.1 e carne de frango cl"
05069000;605;214;"posição 19.02 da Tipi. XIX - carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal classi fi cados nos seguintes códigos da Tipi: a) 02.01, 02.02, 0206.10.00, 0206.2, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.10.1; b) 02.03, 0206.30.00, 0206.4, 02.07, 02.09 e 0210.1 e carne de frango classi fi cada"
05100010;605;214;"2 da Tipi. XIX - carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal classi fi cados nos seguintes códigos da Tipi: a) 02.01, 02.02, 0206.10.00, 0206.2, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.10.1; b) 02.03, 0206.30.00, 0206.4, 02.07, 02.09 e 0210.1 e carne de frango classi fi cada nos códigos"
02063000;605;214;"ína, ovina, caprina e de aves e produtos de origem animal classi fi cados nos seguintes códigos da Tipi: a) 02.01, 02.02, 0206.10.00, 0206.2, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.10.1; b) 02.03, 0206.30.00, 0206.4, 02.07, 02.09 e 0210.1 e carne de frango classi fi cada nos códigos 0210.99.00; e c) 02.04 e miudezas"
02109900;605;214;" códigos da Tipi: a) 02.01, 02.02, 0206.10.00, 0206.2, 0210.20.00, 0506.90.00, 0510.00.10 e 1502.10.1; b) 02.03, 0206.30.00, 0206.4, 02.07, 02.09 e 0210.1 e carne de frango classi fi cada nos códigos 0210.99.00; e c) 02.04 e miudezas comestíveis de ovinos e caprinos classi fi cadas no código 0206.80.00; XX - peixes e o"
02068000;605;214;"502.10.1; b) 02.03, 0206.30.00, 0206.4, 02.07, 02.09 e 0210.1 e carne de frango classi fi cada nos códigos 0210.99.00; e c) 02.04 e miudezas comestíveis de ovinos e caprinos classi fi cadas no código 0206.80.00; XX - peixes e outros produtos classi fi cados nos seguintes códigos da Tipi: a) 03.02, exceto 0302.91.00; e "
03029100;605;214;" 0210.99.00; e c) 02.04 e miudezas comestíveis de ovinos e caprinos classi fi cadas no código 0206.80.00; XX - peixes e outros produtos classi fi cados nos seguintes códigos da Tipi: a) 03.02, exceto 0302.91.00; e b) 03.03 e 03.04; XXI - café classi fi cado nos códigos 09.01 e 2101.1 da Tipi; XXII - açúcar classi fi ca"
17011400;605;214;" classi fi cados nos seguintes códigos da Tipi: a) 03.02, exceto 0302.91.00; e b) 03.03 e 03.04; XXI - café classi fi cado nos códigos 09.01 e 2101.1 da Tipi; XXII - açúcar classi fi cado nos códigos 1701.14.00 e 1701.99.00 da Tipi; XXIII - óleo de soja classi fi cado na posição 15.07 da Tipi e outros óleos vegetais cl"
17019900;605;214;"dos nos seguintes códigos da Tipi: a) 03.02, exceto 0302.91.00; e b) 03.03 e 03.04; XXI - café classi fi cado nos códigos 09.01 e 2101.1 da Tipi; XXII - açúcar classi fi cado nos códigos 1701.14.00 e 1701.99.00 da Tipi; XXIII - óleo de soja classi fi cado na posição 15.07 da Tipi e outros óleos vegetais classi fi cados"
04051000;605;214;"e 1701.99.00 da Tipi; XXIII - óleo de soja classi fi cado na posição 15.07 da Tipi e outros óleos vegetais classi fi cados nas posições 15.08 a 15.14 da Tipi; XXIV - manteiga classi fi cada no código 0405.10.00 da Tipi; e XXV - margarina classi fi cada no código 1517.10.00 da Tipi. § 1º A redução de alíquotas prevista "
15171000;605;214;"sição 15.07 da Tipi e outros óleos vegetais classi fi cados nas posições 15.08 a 15.14 da Tipi; XXIV - manteiga classi fi cada no código 0405.10.00 da Tipi; e XXV - margarina classi fi cada no código 1517.10.00 da Tipi. § 1º A redução de alíquotas prevista no caput não se aplica à receita decorrente da venda de produto"
84333000;811;264;"2-452045866 263/316 ANEXO II AUTOPEÇAS 1. Tubos de borracha vulcanizada não endurecida da posição 40.09, com acessórios, próprias para máquinas e veículos autopropulsados das posições 84.29, 8433.20, 8433.30.00, 8433.40.00, 8433.5, 87.01, 87.02, 87.03, 87.04, 87.05 e 8706.00; 2. Partes da posição 84.31, reconhecíveis c"
84334000;811;264;"263/316 ANEXO II AUTOPEÇAS 1. Tubos de borracha vulcanizada não endurecida da posição 40.09, com acessórios, próprias para máquinas e veículos autopropulsados das posições 84.29, 8433.20, 8433.30.00, 8433.40.00, 8433.5, 87.01, 87.02, 87.03, 87.04, 87.05 e 8706.00; 2. Partes da posição 84.31, reconhecíveis como exclusiv"
84089090;811;264;".5, 87.01, 87.02, 87.03, 87.04, 87.05 e 8706.00; 2. Partes da posição 84.31, reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.29; 3. Motores do código 8408.90.90, próprios para máquinas dos códigos 84.29, 8433.20, 8433.30.00, 8433.40.00 e 8433.5; 4. Cilindros hidráulicos"
84122110;811;264;"das às máquinas e aparelhos das posições 84.29; 3. Motores do código 8408.90.90, próprios para máquinas dos códigos 84.29, 8433.20, 8433.30.00, 8433.40.00 e 8433.5; 4. Cilindros hidráulicos do código 8412.21.10, próprios para máquinas dos códigos 84.29, 8433.20, 8433.30.00, 8433.40.00 e 8433.5; 5. Outros motores hidráu"
84122190;811;264;"indros hidráulicos do código 8412.21.10, próprios para máquinas dos códigos 84.29, 8433.20, 8433.30.00, 8433.40.00 e 8433.5; 5. Outros motores hidráulicos de movimento retilíneo (cilindros) do código 8412.21.90, próprios para máquinas dos códigos 84.29, 8433.20, 8433.30.00, 8433.40.00 e 8433.5; 08/08/2026, 09:51 INSTRU"
84123110;811;264;", DE 15 DE DEZEMBRO DE 2022 - DOU - Imprensa Nacional https://www.in.gov.br/en/web/dou/-/instrucao-normativa-rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 264/316 6. Cilindros pneumáticos do código 8412.31.10, próprios para produtos dos códigos 8701.20.00, 87.02 e 87.04; 7. Bombas volumétricas rotativas do código 841"
87012000;811;264;"cional https://www.in.gov.br/en/web/dou/-/instrucao-normativa-rfb-n-2.121-de-15-de-dezembro-de-2022-452045866 264/316 6. Cilindros pneumáticos do código 8412.31.10, próprios para produtos dos códigos 8701.20.00, 87.02 e 87.04; 7. Bombas volumétricas rotativas do código 8413.60.19, próprias para produtos dos códigos 84."
84136019;811;264;"121-de-15-de-dezembro-de-2022-452045866 264/316 6. Cilindros pneumáticos do código 8412.31.10, próprios para produtos dos códigos 8701.20.00, 87.02 e 87.04; 7. Bombas volumétricas rotativas do código 8413.60.19, próprias para produtos dos códigos 84.29, 8433.20, 8433.30.00, 8433.40.00, 8433.5, 8701.20.00, 87.02 e 87.04"
84148019;811;264;"4; 7. Bombas volumétricas rotativas do código 8413.60.19, próprias para produtos dos códigos 84.29, 8433.20, 8433.30.00, 8433.40.00, 8433.5, 8701.20.00, 87.02 e 87.04; 8. Compressores de ar do código 8414.80.19, próprios para produtos dos códigos 8701.21.00, 8701.22.00, 8701.23.00, 8701.24.00, 8701.29.00, 87.02 e 87.04"
87012100;811;264;"413.60.19, próprias para produtos dos códigos 84.29, 8433.20, 8433.30.00, 8433.40.00, 8433.5, 8701.20.00, 87.02 e 87.04; 8. Compressores de ar do código 8414.80.19, próprios para produtos dos códigos 8701.21.00, 8701.22.00, 8701.23.00, 8701.24.00, 8701.29.00, 87.02 e 87.04; 9. Caixas de ventilação para veículos autopro"
87012200;811;264;"róprias para produtos dos códigos 84.29, 8433.20, 8433.30.00, 8433.40.00, 8433.5, 8701.20.00, 87.02 e 87.04; 8. Compressores de ar do código 8414.80.19, próprios para produtos dos códigos 8701.21.00, 8701.22.00, 8701.23.00, 8701.24.00, 8701.29.00, 87.02 e 87.04; 9. Caixas de ventilação para veículos autopropulsados, cl"
87012300;811;264;" produtos dos códigos 84.29, 8433.20, 8433.30.00, 8433.40.00, 8433.5, 8701.20.00, 87.02 e 87.04; 8. Compressores de ar do código 8414.80.19, próprios para produtos dos códigos 8701.21.00, 8701.22.00, 8701.23.00, 8701.24.00, 8701.29.00, 87.02 e 87.04; 9. Caixas de ventilação para veículos autopropulsados, classi fi cada"
87012400;811;264;"s códigos 84.29, 8433.20, 8433.30.00, 8433.40.00, 8433.5, 8701.20.00, 87.02 e 87.04; 8. Compressores de ar do código 8414.80.19, próprios para produtos dos códigos 8701.21.00, 8701.22.00, 8701.23.00, 8701.24.00, 8701.29.00, 87.02 e 87.04; 9. Caixas de ventilação para veículos autopropulsados, classi fi cadas no código "
87012900;811;264;".29, 8433.20, 8433.30.00, 8433.40.00, 8433.5, 8701.20.00, 87.02 e 87.04; 8. Compressores de ar do código 8414.80.19, próprios para produtos dos códigos 8701.21.00, 8701.22.00, 8701.23.00, 8701.24.00, 8701.29.00, 87.02 e 87.04; 9. Caixas de ventilação para veículos autopropulsados, classi fi cadas no código 8414.90.39; "
84149039;811;264;"4.80.19, próprios para produtos dos códigos 8701.21.00, 8701.22.00, 8701.23.00, 8701.24.00, 8701.29.00, 87.02 e 87.04; 9. Caixas de ventilação para veículos autopropulsados, classi fi cadas no código 8414.90.39; 10. Partes classi fi cadas no código 8432.90.00, de máquinas das posições 8432.41.00, 8432.42.00 e 8432.80.0"
84329000;811;264;"21.00, 8701.22.00, 8701.23.00, 8701.24.00, 8701.29.00, 87.02 e 87.04; 9. Caixas de ventilação para veículos autopropulsados, classi fi cadas no código 8414.90.39; 10. Partes classi fi cadas no código 8432.90.00, de máquinas das posições 8432.41.00, 8432.42.00 e 8432.80.00; 11. Válvulas redutoras de pressão classi fi ca"
84324100;811;264;"4.00, 8701.29.00, 87.02 e 87.04; 9. Caixas de ventilação para veículos autopropulsados, classi fi cadas no código 8414.90.39; 10. Partes classi fi cadas no código 8432.90.00, de máquinas das posições 8432.41.00, 8432.42.00 e 8432.80.00; 11. Válvulas redutoras de pressão classi fi cadas no código 8481.10.00, próprias pa"
84324200;811;264;"9.00, 87.02 e 87.04; 9. Caixas de ventilação para veículos autopropulsados, classi fi cadas no código 8414.90.39; 10. Partes classi fi cadas no código 8432.90.00, de máquinas das posições 8432.41.00, 8432.42.00 e 8432.80.00; 11. Válvulas redutoras de pressão classi fi cadas no código 8481.10.00, próprias para máquinas "
