ncm;tratamento;reducao;norma;dispositivo;trecho
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 180";"FOSFATO DE SITAGLIPTINA 3004.90.69"
30049058;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 181";"FOTEMUSTINA 3004.90.58"
30043936;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 182";"FULVESTRANTO 3004.39.36"
30049029;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 183";"FUMARATO DE DIMETILA 3004.90.29"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 184";"FUMARATO DE TENOFOVIR DESOPROXILA 3004.90.68"
30049076;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 185";"FUROSEMIDA 3004.90.76"
30049019;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 186";"GALSULFASE 3004.90.19"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 187";"GANCICLOVIR SÓDICO 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 188";"GEFITINIBE 3004.90.79"
30049099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 189";"GLICOSE 3004.90.99"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 190";"GOLIMUMABE 3002.15.90"
30043927;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 191";"GOSSERRELINA 3004.39.27"
30044950;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 192";"GRANISETRON 3004.49.50"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 193";"HALOPERIDOL 3004.90.69"
30049099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 194";"HIDROXIUREIA 3004.90.99"
30049099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 195";"HIPOCLORITO DE SÓDIO 3004.90.99"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 196";"IBANDRONATO SÓDIO 3004.90.59"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 197";"IBRUTINIBE 3004.90.69"
30042063;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 198";"IDARRUBICINA 3004.20.63"
30049014;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 199";"IDURSULFASE 3004.90.14"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 200";"IFOSFAMIDA 3004.90.79"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 201";"IMUNOGLOBULINA ANTIRRÁBICA 3002.12.39"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 202";"IMUNOGLOBULINA ANTITETÂNICA 3002.12.39"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 203";"IMUNOGLOBULINA HUMANA ANTI-HEPATITE B 3002.12.39"
30043100;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 204";"INSULINA GLARGINA 3004.31.00"
30043100;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 205";"INSULINA HUMANA 3004.31.00"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 206";"INTERFERON ALFA-2A E INTERFERON ALFA-2B 3002.15.90"
30063013;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 207";"IOPAMIDOL 3006.30.13"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 208";"IPILIMUMABE 3002.15.90"
30049047;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 209";"ISETIONATO DE PENTAMIDINA 3004.90.47"
30049099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 210";"ISOFLURANO 3004.90.99"
30045090;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 211";"ISOTRETINOÍNA 3004.50.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 212";"IVACAFTOR 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 213";"LAMIVUDINA + ZIDOVUDINA 3004.90.79"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 214";"LETROZOL 3004.90.68"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 215";"LEVETIRACETAM 3004.90.69"
30049043;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 216";"LIDOCAÍNA 3004.90.43"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 217";"LINEZOLIDA 3004.90.79"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 218";"LIPEGFILGRASTIM 3002.15.90"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 219";"LOPINAVIR + RITONAVIR 3004.90.68"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 220";"LOSARTANA POTÁSSICA 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 221";"LUMACAFTOR 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 222";"MALEATO DE ACALABRUTINIBE MONOIDRATADO 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 223";"MALEATO DE SUNITINIBE 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 224";"MALEATO DE TIMOLOL 3004.90.79"
30049049;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 225";"MARAVIROQUE 3004.90.49"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 226";"MEPOLIZUMABE 3002.15.90"
30049063;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 227";"MERCAPTOPURINA 3004.90.63"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 228";"MESILATO DE DABRAFENIBE 3004.90.79"
30049048;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 229";"MESILATO DE DESFERROXAMINA 3004.90.48"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 230";"MESILATO DE IMATINIBE 3004.90.68"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 231";"MESILATO DE NELFINAVIR 3004.90.68"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 232";"MESILATO DE OSIMERTINIBE 3004.90.69"
30049039;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 233";"MESILATO DE RASAGILINA 3004.90.39"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 234";"MESNA 3004.90.59"
30049099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 235";"METILPREDNISOLONA 3004.90.99"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 236";"METOTREXATO 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 237";"METOTREXATO DE SÓDIO 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 238";"MICOFENOLATO DE MOFETILA 3004.90.79"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 239";"MICOFENOLATO DE SÓDIO 3004.90.59"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 240";"MIDAZOLAM 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 241";"MIDOSTAURINA 3004.90.79"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 242";"MIFAMURTIDA 3004.90.59"
30042091;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 243";"MITOMICINA 3004.20.91"
30049095;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 244";"MITOTANO 3004.90.95"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 245";"NEVIRAPINA 3004.90.68"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 246";"NILOTINIBE 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 247";"NITRENDIPINO 3004.90.69"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 248";"NIVOLUMABE 3002.15.90"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 249";"NUSINERSENA 3004.90.79"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 250";"OCRELIZUMABE 3002.15.90"
30043926;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 251";"OCTREOTIDA 3004.39.26"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 252";"OLAPARIBE 3004.90.69"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 253";"OLARATUMABE 3002.15.90"
30029000;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 254";"ONASEMNOGENO ABEPARVOVEQUE 3002.90.00"
30049099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 255";"OXALIPLATINA 3004.90.99"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 256";"PACLITAXEL 3004.90.59"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 257";"PALBOCICLIBE 3004.90.69"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 258";"PAMIDRONATO DISSÓDICO 3004.90.59"
30043929;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 259";"PAMOATO DE PASIREOTIDA 3004.39.29"
30049019;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 260";"PANCREATINA 3004.90.19"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 261";"PANITUMUMABE 3002.15.90"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 262";"PEG INTERFERON ALFA-2B 3002.15.90"
30021510;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 263";"PEG INTERFERON ALFA-2A 3002.15.10"
30049019;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 264";"PEGASPARGASE 3004.90.19"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 265";"PEGFILGRASTIM 3002.15.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 266";"PEMETREXEDE DISSÓDICO 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 267";"PEMETREXEDE DISSÓDICO HEMIPENTAIDRATADO 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 268";"PEMETREXEDE DISSÓDICO HEPTAIDRATADO 3004.90.69"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 269";"PERTUZUMABE 3002.15.90"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 270";"PIOGLITAZONA 3004.90.79"
30022032;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 271";"PIRAZINAMIDA + RIFAMPICINA + CLORIDRATO DE ETAMBUTOL + ISONIAZIDA 3002.20.32"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 272";"PLERIXAFOR 3004.90.69"
30049063;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 273";"PRAZIQUANTEL 3004.90.63"
30043210;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 274";"PREDNISOLONA 3004.32.10"
30049039;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 275";"PREGABALINA 3004.90.39"
30049095;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 276";"PROPOFOL 3004.90.95"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 277";"QUININA 3004.49.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 278";"RABEPRAZOL SÓDICO 3004.90.69"
30049049;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 279";"RALTEGRAVIR 3004.90.49"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 280";"RAMUCIRUMABE 3002.15.90"
30049019;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 281";"RASBURICASE 3004.90.19"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 282";"REGORAFENIBE 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 283";"RIBAVIRINA 3004.90.79"
30042032;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 284";"RIFAMPICINA + ISONIAZIDA 3004.20.32"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 285";"RILUZOL 3004.90.69"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 286";"RISANQUIZUMABE 3002.15.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 287";"RISDIPLAM 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 288";"RISPERIDONA 3004.90.69"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 289";"RITONAVIR 3004.90.78"
30021520;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 290";"RITUXIMABE 3002.15.20"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 291";"SACUBITRIL VALSARTANA SÓDICA HIDRATADA 3004.90.69"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 292";"SAQUINAVIR 3004.90.68"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 293";"SAXAGLIPTINA 3004.90.69"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 294";"SECUQUINUMABE 3002.15.90"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 295";"SELEXIPAGUE 3004.90.79"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 296";"SINVASTATINA 3004.90.59"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 297";"SOFOSBUVIR 3004.90.79"
30043929;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 298";"SOMATROPINA 3004.39.29"
30021211;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 299";"SORO ANTIARACNÍDICO (LOXOSCELES, PHONEUTRIA E TITYUS) 3002.12.11"
30021211;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 300";"SORO ANTIBOTRÓPICO (PENTAVALENTE) 3002.12.11"
30021211;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 301";"SORO ANTIBOTRÓPICO (PENTAVALENTE) E ANTICROTÁLICO 3002.12.11"
30021211;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 302";"SORO ANTIBOTRÓPICO (PENTAVALENTE) E ANTILAQUÉTICO 3002.12.11"
30021219;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 303";"SORO ANTIBOTULÍNICO AB (BIVALENTE) 3002.12.19"
30021211;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 304";"SORO ANTICROTÁLICO 3002.12.11"
30021215;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 305";"SORO ANTIDIFTÉRICO 3002.12.15"
30021211;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 306";"SORO ANTIELAPÍDICO (BIVALENTE) 3002.12.11"
30021211;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 307";"SORO ANTIESCORPIÔNICO 3002.12.11"
30021211;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 308";"SORO ANTILONÔMICO 3002.12.11"
30021211;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 309";"SORO ANTILOXOSCÉLICO (TRIVALENTE) 3002.12.11"
30021219;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 310";"SORO ANTIRRÁBICO 3002.12.19"
30021212;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 311";"SORO ANTITETÂNICO 3002.12.12"
30049039;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 312";"SUCCINATO DE METOPROLOL 3004.90.39"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 313";"SUCCINATO DE RIBOCICLIBE 3004.90.69"
30043210;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 314";"SUCCINATO SÓDICO DE HIDROCORTISONA 3004.32.10"
30049072;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 315";"SULFADIAZINA 3004.90.72"
30049072;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 316";"SULFAMETOXAZOL + TRIMETROPINA 3004.90.72"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 317";"SULFATO DE ABACAVIR 3004.90.68"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 318";"SULFATO DE ATAZANAVIR 3004.90.68"
30042093;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 319";"SULFATO DE BLEOMICINA 3004.20.93"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 320";"SULFATO DE INDINAVIR 3004.90.68"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 321";"SULFATO DE LAROTRECTINIBE 3004.90.69"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 322";"SULFATO DE MORFINA 3004.49.90"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 323";"SULFATO DE MORFINA PENTAIDRATADO 3004.49.90"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 324";"SULFATO DE QUININA 3004.49.90"
30044910;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 325";"SULFATO DE VINCRISTINA 3004.49.10"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 326";"TACROLIMO 3004.90.78"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 327";"TAFAMIDIS MEGLUMINA 3004.90.79"
30049034;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 328";"TAMOXIFENO 3004.90.34"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 329";"TARTARATO DE VARENICLINA 3004.90.69"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 330";"TARTARATO DE VINORELBINA 3004.49.90"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 331";"TEMOZOLOMIDA 3004.90.68"
30049019;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 332";"TENECTEPLASE 3004.90.19"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 333";"TENIPOSIDEO 3004.90.78"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 334";"TENOFOVIR 3004.90.68"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 335";"TENSIROLIMO 3004.90.78"
30049049;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 336";"TERIFLUNOMIDA 3004.90.49"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 337";"TERIZIDONA 3004.90.79"
30042099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 338";"TETRACICLINA 3004.20.99"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 339";"TEZACAFTOR 3004.90.69"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 340";"TIOGUANINA 3004.90.68"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 341";"TIPRANAVIR 3004.90.78"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 342";"TOCILIZUMABE 3002.15.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 343";"TOSILATO DE SORAFENIBE 3004.90.69"
30021520;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 344";"TRASTUZUMABE 3002.15.20"
30049099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 345";"TRIÓXIDO DE ARSÊNIO 3004.90.99"
30043918;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 346";"TRIPTORRELINA 3004.39.18"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 347";"UPADACITINIBE HEMI-HIDRATADO 3004.90.69"
30042071;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 348";"VANCOMICINA 3004.20.71"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 349";"VANDETANIBE 3004.90.69"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 350";"VEDOLIZUMABE 3002.15.90"
30044910;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 351";"VIMBLASTINA 3004.49.10"
30044910;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 352";"VINCRISTINA 3004.49.10"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 353";"VINFLUNINA 3004.90.79"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 354";"VINORELBINA 3004.49.90"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 355";"ZIAGENAVIR 3004.90.68"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 356";"ZIDOVUDINA 3004.90.79"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 357";"VACINA ADSORVIDA DIFTERIA E TÉTANO 3002.41.29"
30024127;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 358";"VACINA ADSORVIDA DIFTERIA, TÉTANO E PERTUSSIS 3002.41.27"
30024127;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 359";"VACINA ADSORVIDA DIFTERIA, TÉTANO E PERTUSSIS (ACELULAR) 3002.41.27"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 360";"VACINA ADSORVIDA DIFTERIA, TÉTANO, PERTUSSIS, HEPATITE B (RECOMBINANTE) E HAEMOPHILUS INFLUENZAE B (CONJUGADA) 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 361";"VACINA ADSORVIDA HEPATITE A (INATIVADA) 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 362";"VACINA BCG 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 363";"VACINA CÓLERA (INATIVADA) 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 364";"VACINA COVID-19 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 365";"VACINA DENGUE 1, 2, 3 E 4 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 366";"VACINA FEBRE AMARELA (ATENUADA) 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 367";"VACINA FEBRE TIFÓIDE (POLISSACARÍDICA) 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 368";"VACINA HAEMOPHILUS INFLUENZAE B (CONJUGADA) 3002.41.29"
30024123;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 369";"VACINA HEPATITE B (RECOMBINANTE) 3002.41.23"
30024121;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 370";"VACINA INFLUENZA TRIVALENTE (FRAGMENTADA, INATIVADA) 3002.41.21"
30024125;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 371";"VACINA MENINGOCÓCICA ACWY (CONJUGADA) 3002.41.25"
30024125;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 372";"VACINA MENINGOCÓCICA C (CONJUGADA) 3002.41.25"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 373";"VACINA PAPILOMAVÍRUS HUMANO 6, 11, 16 E 18 (RECOMBINANTE) 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 374";"VACINA PNEUMOCÓCICA 10-VALENTE (CONJUGADA) 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 375";"VACINA PNEUMOCÓCICA 13-VALENTE (CONJUGADA) 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 376";"VACINA PNEUMOCÓCICA 23-VALENTE (POLISSACARÍDICA) 3002.41.29"
30024122;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 377";"VACINA POLIOMIELITE 1 E 3 (ATENUADA) 3002.41.22"
30024122;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 378";"VACINA POLIOMIELITE 1, 2 E 3 (INATIVADA) 3002.41.22"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 379";"VACINA RAIVA (INATIVADA) 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 380";"VACINA ROTAVÍRUS HUMANO G1P 8 (ATENUADA) 3002.41.29"
30024127;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 381";"VACINA SARAMPO, CAXUMBA, RUBÉOLA 3002.41.27"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 382";"VACINA SARAMPO, CAXUMBA, RUBÉOLA E VARICELA (ATENUADA) 3002.41.29"
30024129;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 383";"VACINA VARICELA (ATENUADA) 3002.41.29"
04072;reducao;100;"Lei Complementar 214/2025";"Anexo XV, item 1";"Ovos da subposição 0407.2 da NCM/SH"
07108000;reducao;100;"Lei Complementar 214/2025";"Anexo XV, item 2";"Produtos hortícolas das posições 07.01, 07.02.00.00, 07.03, 07.04, 07.05, 07.06, 0707.00.00, 07.08, 07.09 e 07.10, exceto os cogumelos e trufas classificados na subposição 0709.5 e no código 0710.80.00 da NCM/SH"
