ncm;cest;mva;aliq_interna;op_interna;segmento;norma;dispositivo;trecho
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Furia Energy Drink Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Furia Energy Drink Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Furia Energy Drink Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Furia Energy Drink Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Fusion 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Fusion 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Fusion 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Fusion 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"HP Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"HP Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Indaiá Night Power 1500 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Indaiá Night Power 1500 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Indaiá Night Power 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Indaiá Night Power 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Indaiá Night Power Black 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Indaiá Night Power Black 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Infinity Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Infinity Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Infinity Frutas Tropicais Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Infinity Frutas Tropicais Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Infinity Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Infinity Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Mad Dog 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Mad Dog 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Mad Dog 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Mad Dog 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Magik Energy Drink 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Magik Energy Drink 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Magik Energy Drink 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Magik Energy Drink 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Magneto Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Magneto Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Megaton Pet de 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Megaton Pet de 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Megaton Pet de 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Megaton Pet de 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Minotauro Pet de 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Minotauro Pet de 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Mormaii Energy Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Mormaii Energy Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Mormaii Energy Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Mormaii Energy Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Mormaii Frutas Tropicais 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Mormaii Frutas Tropicais 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Night Blue Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Night Blue Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Night Blue Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Night Blue Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Nobreak Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Nobreak Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Nobreak Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Nobreak Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Paranight 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Paranight 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Paranight 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Paranight 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Plus Energy Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Plus Energy Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Porradão Energy Drink 2 l"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Porradão Energy Drink 2 l"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Power Bull Buster Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Power Bull Buster Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Power Bull Buster Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Power Bull Buster Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Red Hot (sabores) Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Red Hot (sabores) Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Red Tiger Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Red Tiger Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Red Tiger Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Red Tiger Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Reign (todos"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Reign (todos"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Rival Pet 1000 mll"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Rival Pet 1000 mll"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Santa Joana 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Santa Joana 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Santa Joana 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Santa Joana 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Start Energy Pet 1 Litro"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Start Energy Pet 1 Litro"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Start Energy Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Start Energy Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"UpGrade Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"UpGrade Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"UpGrade Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"UpGrade Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano  Combat 1 Litro"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano  Combat 1 Litro"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano  Energy Drink Lata 710 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano  Energy Drink Lata 710 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Energy Drink Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Energy Drink Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Energy Drink Pet 1250 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Energy Drink Pet 1250 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Energy Drink Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Energy Drink Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Explosion 1 Litro"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Explosion 1 Litro"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Explosion 1 Litro"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Explosion 1 Litro"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Jungle 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Jungle 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Wild 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Wild 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Wild 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Vulcano Wild 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Well Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Well Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Well Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Well Pet 2000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Outros Pet 1000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Outros Pet 1000 ml"
210690;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Outros Pet 2000 ml"
22029900;0301400;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Outros Pet 2000 ml"
210690;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Todos em embalagem Tetra Pak 200 ml"
22029900;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Todos em embalagem Tetra Pak 200 ml"
210690;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Energil Sport 500 ml"
22029900;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Energil Sport 500 ml"
210690;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Gatorade PET de 350 ml"
22029900;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Gatorade PET de 350 ml"
210690;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Gatorade PET de 500 ml"
22029900;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Gatorade PET de 500 ml"
210690;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"I9 Hidrotônico PET de 500 ml"
22029900;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"I9 Hidrotônico PET de 500 ml"
210690;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Powerade 500 ml"
22029900;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Powerade 500 ml"
210690;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Teaq PET de 600 ml"
22029900;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Teaq PET de 600 ml"
210690;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"TNT 500 ml"
22029900;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"TNT 500 ml"
210690;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Outros"
22029900;0301500;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Outros"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"1500"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Almada"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Antarctica (todas)"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Bohemia Pilsen"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Brahma Chopp"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Brahma Chopp Zero"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Brahma Chopp Duplo Malte"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Budweiser"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Burguesa"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Caracu"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Colina Pilsen"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Conti"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Conti Zero Grau"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Crystal Pilsen"
22030000;0302100;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Devassa"
